SatCatId,ObjectId,ObjectName,LaunchDate,LaunchYear,LaunchSite,LaunchSiteCountry,LaunchVehicle,Status,StatusCode,OrbitClassEstimated,OrbitalPeriod,DecayDate,OwnerCode,Owner,Inclination,UseType,Purpose,LaunchMass,DryMass,ExpLifetime,UcsData,LaunchVehicleClass
12114,1980-102H,COSMOS 1235,1980-12-23,1980,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.63,-1.0,CIS,Russia/USSR,74.0,,,-1.0,,-1.0,0,
12120,1980-104A,EKRAN 6,1980-12-26,1980,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,-,GSO,1436.85,-1.0,CIS,Russia/USSR,6.81,,,-1.0,,-1.0,0,
12138,1981-003A,COSMOS 1238,1981-01-16,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,102.04,-1.0,CIS,Russia/USSR,82.96,,,-1.0,,-1.0,0,
12149,1981-006A,COSMOS 1241,1981-01-21,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.94,-1.0,CIS,Russia/USSR,65.83,,,-1.0,,-1.0,0,
12295,1981-012A,KIKU-3 (ETS-IV),1981-02-11,1981,"Tanegashima Space Center, Japan",Japan,,Inactive,-,MEO,239.52,-1.0,JPN,Japan,28.44,,,-1.0,,-1.0,0,
12297,1981-013A,COSMOS 1244,1981-02-12,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.71,-1.0,CIS,Russia/USSR,82.95,,,-1.0,,-1.0,0,
12303,1981-016A,COSMOS 1247,1981-02-19,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,MEO,711.12,-1.0,CIS,Russia/USSR,68.84,,,-1.0,,-1.0,0,
12309,1981-018A,ESIAFI 1 (COMSTAR 4),1981-02-21,1981,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1436.26,-1.0,US,USA,9.16,,,-1.0,,-1.0,0,
12319,1981-021A,COSMOS 1249,1981-03-05,1981,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,LEO,103.84,-1.0,CIS,Russia/USSR,64.97,,,-1.0,,-1.0,0,
12320,1981-022A,COSMOS 1250,1981-03-06,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.44,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
12321,1981-022B,COSMOS 1251,1981-03-06,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.61,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
12322,1981-022C,COSMOS 1252,1981-03-06,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.76,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
12323,1981-022D,COSMOS 1253,1981-03-06,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.58,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
12324,1981-022E,COSMOS 1254,1981-03-06,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.91,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
12325,1981-022F,COSMOS 1255,1981-03-06,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.06,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
12326,1981-022G,COSMOS 1256,1981-03-06,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.24,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
12327,1981-022H,COSMOS 1257,1981-03-06,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.4,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
12339,1981-025A,OPS 7350 (DSP 9),1981-03-16,1981,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,GSO,1457.04,-1.0,US,USA,8.6,,,-1.0,,-1.0,0,
12351,1981-027A,RADUGA 8,1981-03-18,1981,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,-,GSO,1435.01,-1.0,CIS,Russia/USSR,6.86,,,-1.0,,-1.0,0,
12376,1981-031A,COSMOS 1261,1981-03-31,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,MEO,716.72,-1.0,CIS,Russia/USSR,68.63,,,-1.0,,-1.0,0,
12388,1981-033A,COSMOS 1263,1981-04-09,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,100.86,-1.0,CIS,Russia/USSR,82.86,,,-1.0,,-1.0,0,
12409,1981-037A,COSMOS 1266,1981-04-21,1981,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,LEO,103.55,-1.0,CIS,Russia/USSR,64.76,,,-1.0,,-1.0,0,
12418,1981-038A,OPS 7225,1981-04-24,1981,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,,-1.0,-1.0,US,USA,-1.0,,,-1.0,,-1.0,0,
12442,1981-041A,COSMOS 1269,1981-05-07,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,100.49,-1.0,CIS,Russia/USSR,74.05,,,-1.0,,-1.0,0,
12456,1981-043A,METEOR 2-7,1981-05-14,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,102.06,-1.0,CIS,Russia/USSR,81.26,,,-1.0,,-1.0,0,
12458,1981-044A,NOVA 1,1981-05-15,1981,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,108.82,-1.0,US,USA,89.85,,,-1.0,,-1.0,0,
12472,1981-049A,GOES 5,1981-05-22,1981,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1436.39,-1.0,US,USA,9.78,,,-1.0,,-1.0,0,
12474,1981-050A,INTELSAT 501,1981-05-23,1981,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1456.7,-1.0,ITSO,INTELSAT,11.32,,,-1.0,,-1.0,0,
12504,1981-053A,COSMOS 1275,1981-06-04,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.76,-1.0,CIS,Russia/USSR,82.96,,,-1.0,,-1.0,0,
12544,1981-057A,METEOSAT-2,1981-06-19,1981,"Europe's Spaceport, Kourou, French Guiana",French Guiana,,Inactive,-,GSO,1458.61,-1.0,ESA,ESA,10.67,,,-1.0,,-1.0,0,
12545,1981-057B,APPLE,1981-06-19,1981,"Europe's Spaceport, Kourou, French Guiana",French Guiana,,Inactive,-,GSO,1439.58,-1.0,IND,India,7.58,,,-1.0,,-1.0,0,
12546,1981-057C,CAT 3,1981-06-19,1981,"Europe's Spaceport, Kourou, French Guiana",French Guiana,,Inactive,-,MEO,320.73,-1.0,ESA,ESA,10.22,,,-1.0,,-1.0,0,
12553,1981-059A,NOAA 7,1981-06-23,1981,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,101.57,-1.0,US,USA,98.83,,,-1.0,,-1.0,0,
12564,1981-061A,EKRAN 7,1981-06-26,1981,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,-,GSO,1435.39,-1.0,CIS,Russia/USSR,7.09,,,-1.0,,-1.0,0,
12585,1981-065A,METEOR PRIRODA,1981-07-10,1981,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,LEO,90.26,-1.0,CIS,Russia/USSR,97.46,,,-1.0,,-1.0,0,
12618,1981-069A,RADUGA 9,1981-07-30,1981,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,-,GSO,1436.05,-1.0,CIS,Russia/USSR,7.15,,,-1.0,,-1.0,0,
12624,1981-070A,DYNAMICS EXPLORER 1,1981-08-03,1981,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,MEO,408.06,-1.0,US,USA,90.92,,,-1.0,,-1.0,0,
12627,1981-071A,COSMOS 1285,1981-08-04,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,MEO,727.07,-1.0,CIS,Russia/USSR,68.33,,,-1.0,,-1.0,0,
12635,1981-073A,FLTSATCOM 5,1981-08-06,1981,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1460.38,-1.0,US,USA,14.37,,,-1.0,,-1.0,0,
12636,1981-074A,COSMOS 1287,1981-08-06,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.72,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
12637,1981-074B,COSMOS 1288,1981-08-06,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.5,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
12638,1981-074C,COSMOS 1289,1981-08-06,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.77,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
12639,1981-074D,COSMOS 1290,1981-08-06,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.94,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
12640,1981-074E,COSMOS 1291,1981-08-06,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.12,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
12641,1981-074F,COSMOS 1292,1981-08-06,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.32,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
12642,1981-074G,COSMOS 1293,1981-08-06,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.58,-1.0,CIS,Russia/USSR,74.04,,,-1.0,,-1.0,0,
12643,1981-074H,COSMOS 1294,1981-08-06,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.4,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
12645,1981-075A,INTERCOSMOS 22,1981-08-07,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,101.49,-1.0,CIS,Russia/USSR,81.22,,,-1.0,,-1.0,0,
12677,1981-076A,HIMAWARI-2 (GMS-2),1981-08-10,1981,"Tanegashima Space Center, Japan",Japan,,Inactive,-,GSO,1446.47,-1.0,JPN,Japan,8.49,,,-1.0,,-1.0,0,
12681,1981-077A,COSMOS 1295,1981-08-12,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.6,-1.0,CIS,Russia/USSR,82.91,,,-1.0,,-1.0,0,
12783,1981-081A,COSMOS 1299,1981-08-24,1981,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,LEO,103.93,-1.0,CIS,Russia/USSR,65.12,,,-1.0,,-1.0,0,
12785,1981-082A,COSMOS 1300,1981-08-24,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,91.73,-1.0,CIS,Russia/USSR,82.48,,,-1.0,,-1.0,0,
12791,1981-084A,COSMOS 1302,1981-08-28,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,100.35,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
12803,1981-087A,COSMOS 1304,1981-09-04,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,103.76,-1.0,CIS,Russia/USSR,82.94,,,-1.0,,-1.0,0,
12818,1981-088A,COSMOS 1305,1981-09-11,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,MEO,263.62,-1.0,CIS,Russia/USSR,62.77,,,-1.0,,-1.0,0,
12835,1981-091A,COSMOS 1308,1981-09-18,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.68,-1.0,CIS,Russia/USSR,82.92,,,-1.0,,-1.0,0,
12848,1981-094A,AUREOLE 3,1981-09-21,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,99.0,-1.0,FR,France,82.47,,,-1.0,,-1.0,0,
12855,1981-096A,SBS 2,1981-09-24,1981,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1437.67,-1.0,US,USA,10.64,,,-1.0,,-1.0,0,
12879,1981-098A,COSMOS 1312,1981-09-30,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.91,-1.0,CIS,Russia/USSR,82.61,,,-1.0,,-1.0,0,
12897,1981-102A,RADUGA 10,1981-10-09,1981,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,-,GSO,1436.25,-1.0,CIS,Russia/USSR,7.26,,,-1.0,,-1.0,0,
12930,1981-107A,OPS 4029,1981-10-31,1981,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,GSO,1435.39,-1.0,US,USA,5.57,,,-1.0,,-1.0,0,
12933,1981-108A,COSMOS 1317,1981-10-31,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,MEO,719.19,-1.0,CIS,Russia/USSR,71.5,,,-1.0,,-1.0,0,
12967,1981-114A,SATCOM 3R,1981-11-20,1981,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,GSO,1438.06,-1.0,US,USA,12.37,,,-1.0,,-1.0,0,
12975,1981-116A,COSMOS 1320,1981-11-28,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,117.26,-1.0,CIS,Russia/USSR,73.99,,,-1.0,,-1.0,0,
12976,1981-116B,COSMOS 1321,1981-11-28,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,117.23,-1.0,CIS,Russia/USSR,73.98,,,-1.0,,-1.0,0,
12977,1981-116C,COSMOS 1322,1981-11-28,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,117.19,-1.0,CIS,Russia/USSR,73.98,,,-1.0,,-1.0,0,
12978,1981-116D,COSMOS 1323,1981-11-28,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,117.15,-1.0,CIS,Russia/USSR,73.98,,,-1.0,,-1.0,0,
12979,1981-116E,COSMOS 1324,1981-11-28,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,117.1,-1.0,CIS,Russia/USSR,73.98,,,-1.0,,-1.0,0,
12980,1981-116F,COSMOS 1325,1981-11-28,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,117.06,-1.0,CIS,Russia/USSR,73.98,,,-1.0,,-1.0,0,
12981,1981-116G,COSMOS 1326,1981-11-28,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,116.99,-1.0,CIS,Russia/USSR,73.98,,,-1.0,,-1.0,0,
12982,1981-116H,COSMOS 1327,1981-11-28,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,116.92,-1.0,CIS,Russia/USSR,73.98,,,-1.0,,-1.0,0,
12987,1981-117A,COSMOS 1328,1981-12-03,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,94.11,-1.0,CIS,Russia/USSR,82.49,,,-1.0,,-1.0,0,
12994,1981-119A,INTELSAT 503,1981-12-15,1981,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1447.68,-1.0,ITSO,INTELSAT,11.58,,,-1.0,,-1.0,0,
12997,1981-120A,RADIO 3,1981-12-17,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,118.43,-1.0,CIS,Russia/USSR,82.96,,,-1.0,,-1.0,0,
12998,1981-120B,RADIO 8,1981-12-17,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,119.68,-1.0,CIS,Russia/USSR,82.96,,,-1.0,,-1.0,0,
12999,1981-120C,RADIO 5,1981-12-17,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,119.47,-1.0,CIS,Russia/USSR,82.96,,,-1.0,,-1.0,0,
13000,1981-120D,RADIO 4,1981-12-17,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,119.31,-1.0,CIS,Russia/USSR,82.96,,,-1.0,,-1.0,0,
13001,1981-120E,RADIO 7,1981-12-17,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,119.11,-1.0,CIS,Russia/USSR,82.96,,,-1.0,,-1.0,0,
13002,1981-120F,RADIO 6,1981-12-17,1981,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,118.63,-1.0,CIS,Russia/USSR,82.96,,,-1.0,,-1.0,0,
13010,1981-122A,MARECS-A,1981-12-20,1981,"Europe's Spaceport, Kourou, French Guiana",French Guiana,,Inactive,-,HEO,1515.16,-1.0,ESA,ESA,11.95,,,-1.0,,-1.0,0,
13011,1981-122B,CAT 4,1981-12-20,1981,"Europe's Spaceport, Kourou, French Guiana",French Guiana,,Inactive,-,MEO,438.13,-1.0,ESA,ESA,10.47,,,-1.0,,-1.0,0,
13012,1981-123A,MOLNIYA 1-52,1981-12-23,1981,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,MEO,717.35,-1.0,CIS,Russia/USSR,61.57,,,-1.0,,-1.0,0,
13027,1982-001A,COSMOS 1331,1982-01-07,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,100.17,-1.0,CIS,Russia/USSR,74.05,,,-1.0,,-1.0,0,
13033,1982-003A,COSMOS 1333,1982-01-14,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.85,-1.0,CIS,Russia/USSR,82.94,,,-1.0,,-1.0,0,
13035,1982-004A,SATCOM 4,1982-01-16,1982,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,GSO,1445.93,-1.0,US,USA,13.02,,,-1.0,,-1.0,0,
13056,1982-009A,EKRAN 8,1982-02-05,1982,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,-,GSO,1440.87,-1.0,CIS,Russia/USSR,7.61,,,-1.0,,-1.0,0,
13065,1982-012A,COSMOS 1339,1982-02-17,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.67,-1.0,CIS,Russia/USSR,82.9,,,-1.0,,-1.0,0,
13069,1982-014A,WESTAR 4,1982-02-26,1982,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,GSO,1443.29,-1.0,US,USA,12.88,,,-1.0,,-1.0,0,
13070,1982-015A,MOLNIYA 1-53,1982-02-26,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,MEO,717.97,-1.0,CIS,Russia/USSR,63.25,,,-1.0,,-1.0,0,
13080,1982-016A,COSMOS 1341,1982-03-03,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,MEO,717.7,-1.0,CIS,Russia/USSR,71.23,,,-1.0,,-1.0,0,
13083,1982-017A,INTELSAT 504,1982-03-05,1982,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1451.24,-1.0,ITSO,INTELSAT,11.69,,,-1.0,,-1.0,0,
13086,1982-019A,OPS 8701 (DSP 10),1982-03-06,1982,"Air Force Eastern Test Range, Florida, USA",USA,,Active,P,GSO,1466.52,-1.0,US,USA,9.77,,,-1.0,,-1.0,0,
13092,1982-020A,GORIZONT 5,1982-03-15,1982,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,-,GSO,1461.46,-1.0,CIS,Russia/USSR,8.88,,,-1.0,,-1.0,0,
13110,1982-024A,COSMOS 1344,1982-03-24,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.79,-1.0,CIS,Russia/USSR,82.92,,,-1.0,,-1.0,0,
13113,1982-025A,METEOR 2-8,1982-03-25,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,103.93,-1.0,CIS,Russia/USSR,82.54,,,-1.0,,-1.0,0,
13124,1982-029A,COSMOS 1348,1982-04-07,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,MEO,719.03,-1.0,CIS,Russia/USSR,71.84,,,-1.0,,-1.0,0,
13127,1982-030A,COSMOS 1349,1982-04-08,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.8,-1.0,CIS,Russia/USSR,82.93,,,-1.0,,-1.0,0,
13129,1982-031A,INSAT-1A,1982-04-10,1982,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1435.15,-1.0,IND,India,7.67,,,-1.0,,-1.0,0,
13148,1982-037A,COSMOS 1354,1982-04-28,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,100.51,-1.0,CIS,Russia/USSR,74.04,,,-1.0,,-1.0,0,
13160,1982-040A,COSMOS 1357,1982-05-06,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.64,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
13161,1982-040B,COSMOS 1358,1982-05-06,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.83,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
13162,1982-040C,COSMOS 1359,1982-05-06,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.01,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
13163,1982-040D,COSMOS 1360,1982-05-06,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.18,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
13164,1982-040E,COSMOS 1361,1982-05-06,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.37,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
13165,1982-040F,COSMOS 1362,1982-05-06,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.56,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
13166,1982-040G,COSMOS 1363,1982-05-06,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.74,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
13167,1982-040H,COSMOS 1364,1982-05-06,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.95,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
13172,1982-041C,OPS 6553,1982-05-11,1982,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,95.77,-1.0,US,USA,95.98,,,-1.0,,-1.0,0,
13175,1982-043A,COSMOS 1365,1982-05-14,1982,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,LEO,103.61,-1.0,CIS,Russia/USSR,65.07,,,-1.0,,-1.0,0,
13177,1982-044A,COSMOS 1366,1982-05-17,1982,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,GSO,1435.96,-1.0,CIS,Russia/USSR,8.84,,,-1.0,,-1.0,0,
13205,1982-045A,COSMOS 1367,1982-05-20,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,MEO,718.27,-1.0,CIS,Russia/USSR,71.95,,,-1.0,,-1.0,0,
13241,1982-051A,COSMOS 1371,1982-06-01,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,100.52,-1.0,CIS,Russia/USSR,74.04,,,-1.0,,-1.0,0,
13243,1982-052A,COSMOS 1372,1982-06-01,1982,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,LEO,103.89,-1.0,CIS,Russia/USSR,64.9,,,-1.0,,-1.0,0,
13259,1982-055A,COSMOS 1375,1982-06-06,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,103.99,-1.0,CIS,Russia/USSR,65.83,,,-1.0,,-1.0,0,
13269,1982-058A,WESTAR 5,1982-06-09,1982,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,GSO,1451.33,-1.0,US,USA,13.35,,,-1.0,,-1.0,0,
13295,1982-064A,COSMOS 1382,1982-06-25,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,MEO,717.76,-1.0,CIS,Russia/USSR,62.32,,,-1.0,,-1.0,0,
13301,1982-066A,COSMOS 1383,1982-06-29,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,-,LEO,105.2,-1.0,CIS,Russia/USSR,82.93,,,-1.0,,-1.0,0,
13353,1982-069A,COSMOS 1386,1982-07-07,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.61,-1.0,CIS,Russia/USSR,82.96,,,-1.0,,-1.0,0,
13375,1982-073A,COSMOS 1388,1982-07-21,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.51,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
13376,1982-073B,COSMOS 1389,1982-07-21,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.7,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
13377,1982-073C,COSMOS 1390,1982-07-21,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.89,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
13378,1982-073D,COSMOS 1391,1982-07-21,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.07,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
13379,1982-073E,COSMOS 1392,1982-07-21,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.26,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
13380,1982-073F,COSMOS 1393,1982-07-21,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.45,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
13381,1982-073G,COSMOS 1394,1982-07-21,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.65,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
13382,1982-073H,COSMOS 1395,1982-07-21,1982,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.86,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
